Mexican,1
nan,1
Japanese,2
Vegetarian Friendly,2
Vegan Options,2
French,1
Irish,2
European,2
Gluten Free Options,2
nan,1
Chinese,2
Asian,2
European,2
Scandinavian,2
Cafe,2
Norwegian,2
Mediterranean,2
Portuguese,2
European,2
Soups,2
Sushi,2
Thai,2
nan,1
Peruvian,2
Latin,2
Vegetarian Friendly,2
Asian,2
Vietnamese,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
French,1
Turkish,1
Chinese,1
American,2
Grill,2
Bar,2
American,2
Fast Food,2
Vegetarian Friendly,2
nan,1
Thai,1
Asian,2
Chinese,2
Japanese,2
Cafe,1
nan,1
American,1
American,2
German,2
Bar,2
Fast Food,2
European,2
nan,1
Asian,2
Thai,2
Chinese,2
Japanese,2
Vegetarian Friendly,2
British,2
Pub,2
Bar,2
British,2
Pub,2
nan,1
Italian,2
Vegetarian Friendly,2
Vegan Options,2
Italian,2
Pizza,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Pizza,2
Italian,2
Mediterranean,2
Vegetarian Friendly,2
European,2
Slovenian,2
nan,1
nan,1
African,2
Ethiopian,2
Vegetarian Friendly,2
Vegan Options,2
nan,1
French,2
Greek,2
Fast Food,2
Halal,2
Mediterranean,2
European,2
Spanish,2
Vegetarian Friendly,2
Italian,2
Seafood,2
Mediterranean,2
Barbecue,2
European,2
Vegetarian Friendly,2
Gluten Free Options,2
nan,1
nan,1
nan,1
Italian,1
Cafe,2
Portuguese,2
European,2
Seafood,2
European,2
Portuguese,2
Mediterranean,2
American,2
Delicatessen,2
Middle Eastern,2
Israeli,2
Mediterranean,2
Italian,2
European,2
Wine Bar,2
Vegetarian Friendly,2
Vegan Options,2
Indian,2
Asian,2
Balti,2
Pakistani,2
Vegetarian Friendly,2
Halal,2
Gluten Free Options,2
Italian,2
Mediterranean,2
Vegetarian Friendly,2
Vegan Options,2
European,1
Greek,1
nan,1
Italian,2
Pizza,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Eastern European,2
Romanian,2
Polish,2
Central European,2
European,2
Vegetarian Friendly,2
Mediterranean,1
Bar,2
Pizza,2
Spanish,2
Vegetarian Friendly,2
Vegan Options,2
Armenian,2
Georgian,2
Russian,2
Eastern European,2
Vegetarian Friendly,2
Vegan Options,2
nan,1
nan,1
nan,1
Moroccan,2
Mediterranean,2
Pub,1
nan,1
Indian,1
nan,1
Italian,1
French,2
European,2
Caribbean,2
Jamaican,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
German,2
Fast Food,2
European,2
Street Food,2
Central European,2
European,2
Czech,2
Central European,2
Bar,2
Pub,2
nan,1
nan,1
Japanese,2
Sushi,2
Asian,2
Vegetarian Friendly,2
Mediterranean,2
Middle Eastern,2
Italian,2
Lebanese,2
Polish,2
European,2
Greek,2
Israeli,2
Vegetarian Friendly,2
Italian,2
Pizza,2
Mediterranean,2
Pub,2
Vegetarian Friendly,2
nan,1
nan,1
Spanish,1
Polish,2
European,2
Central European,2
International,2
nan,1
Italian,1
Cafe,2
European,2
German,2
Central European,2
Vegetarian Friendly,2
nan,1
Bar,2
British,2
Pub,2
Vegetarian Friendly,2
nan,1
Indian,2
Nepali,2
French,2
Bar,2
European,2
Vegetarian Friendly,2
French,2
Cafe,2
European,2
Vegetarian Friendly,2
Vegan Options,2
Steakhouse,2
British,2
Grill,2
Gluten Free Options,2
Mexican,1
French,1
nan,1
Bar,2
Central European,2
American,2
Cafe,2
European,2
Indian,2
Asian,2
Sri Lankan,2
Vegetarian Friendly,2
European,2
Central European,2
Vegetarian Friendly,2
Vegan Options,2
Steakhouse,1
Moroccan,2
Middle Eastern,2
Mediterranean,2
Halal,2
French,2
Wine Bar,2
nan,1
Italian,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Gluten Free Options,2
Japanese,2
Sushi,2
Asian,2
Seafood,2
Vegetarian Friendly,2
Brazilian,2
South American,2
Central American,2
International,2
Vegetarian Friendly,2
Italian,2
Pizza,2
Fast Food,2
Vegetarian Friendly,2
European,2
Vegetarian Friendly,2
nan,1
nan,1
European,2
Healthy,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
British,2
Pub,2
Pizza,1
Italian,1
nan,1
Chinese,2
Vegetarian Friendly,2
Asian,2
Thai,2
Asian,2
Thai,2
Soups,2
Vegetarian Friendly,2
Moroccan,2
Mediterranean,2
nan,1
Indian,2
Fast Food,2
Asian,2
Tibetan,2
European,2
Czech,2
International,2
Street Food,2
Peruvian,2
Mexican,2
Latin,2
Central American,2
nan,1
Mediterranean,2
European,2
Spanish,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
European,2
Diner,2
Czech,2
nan,1
Greek,1
Polish,2
European,2
Eastern European,2
Central European,2
Vegetarian Friendly,2
Gluten Free Options,2
nan,1
American,2
International,2
Barbecue,2
Cafe,1
Steakhouse,2
Latin,2
Barbecue,2
Argentinean,2
Japanese,2
Sushi,2
Asian,2
Italian,2
Turkish,2
Vegetarian Friendly,2
nan,1
Italian,2
Pizza,2
Spanish,2
Wine Bar,2
Asian,1
nan,1
Cafe,2
European,2
Spanish,2
American,2
Steakhouse,2
Barbecue,2
International,1
Chinese,2
Japanese,2
Vegetarian Friendly,2
Thai,2
Street Food,2
nan,1
French,2
Contemporary,2
European,2
British,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Bar,2
Pub,2
Norwegian,2
Italian,1
nan,1
Steakhouse,2
Austrian,2
Gastropub,2
Soups,2
Vegetarian Friendly,2
Fast Food,2
European,2
Swedish,2
Italian,2
Pizza,2
Vegetarian Friendly,2
Vegan Options,2
nan,1
Indian,1
Austrian,2
European,2
Wine Bar,2
European,2
British,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Mediterranean,2
Spanish,2
Contemporary,2
Healthy,2
European,2
Vegetarian Friendly,2
Vegan Options,2
nan,1
nan,1
nan,1
German,2
European,2
Central European,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Bar,2
Pub,2
Czech,2
Central European,2
International,2
European,2
Eastern European,2
Japanese,1
European,2
Czech,2
Central European,2
nan,1
Asian,2
Korean,2
Vegetarian Friendly,2
Mediterranean,1
Italian,2
Pizza,2
French,1
nan,1
Indian,1
Peruvian,2
Latin,2
Seafood,2
Mediterranean,2
European,2
Spanish,2
Asian,2
Fusion,2
Gluten Free Options,2
European,2
Central European,2
Italian,2
Mediterranean,2
Spanish,2
Italian,2
Pizza,2
European,2
Vegetarian Friendly,2
Italian,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Vegan Options,2
nan,1
Bar,2
Mediterranean,2
European,2
Spanish,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Mediterranean,2
European,2
Spanish,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
European,2
Danish,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
South American,2
Ecuadorean,2
Seafood,2
Fast Food,2
European,2
British,2
Italian,2
Pizza,2
Barbecue,2
Bar,2
European,2
Wine Bar,2
Mediterranean,2
Spanish,2
Vegetarian Friendly,2
Vegan Options,2
Mediterranean,2
European,2
Slovenian,2
Eastern European,2
Central European,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Italian,2
International,2
Bar,2
Fast Food,2
Street Food,2
nan,1
Polish,2
Eastern European,2
Central European,2
Bar,2
European,2
Pub,2
nan,1
Spanish,1
nan,1
Bar,2
British,2
Pub,2
Vegetarian Friendly,2
Vegan Options,2
nan,1
Vegetarian Friendly,2
Vegan Options,2
nan,1
Pub,2
Gastropub,2
Bar,2
nan,1
Bar,2
Italian,2
British,2
Pub,2
Austrian,2
European,2
Central European,2
Vegetarian Friendly,2
Gluten Free Options,2
Chinese,1
nan,1
Bar,2
Pub,2
European,2
nan,1
Spanish,2
Mediterranean,2
nan,1
Japanese,2
Sushi,2
Vegetarian Friendly,2
German,2
Pizza,2
Italian,2
Pizza,2
European,2
Vegetarian Friendly,2
Spanish,1
American,1
European,2
Czech,2
Pizza,1
French,2
Bar,2
European,2
International,2
Bar,2
European,2
Dutch,2
Cafe,2
International,2
Pub,2
Fast Food,2
Mediterranean,2
Barbecue,2
French,2
Wine Bar,2
Dutch,2
Cafe,2
European,2
Vegetarian Friendly,2
Chinese,2
Asian,2
Vegetarian Friendly,2
Italian,1
Italian,1
nan,1
Italian,1
Indian,2
Halal,2
nan,1
Italian,2
German,2
Mediterranean,2
American,2
Steakhouse,2
nan,1
nan,1
Italian,2
European,2
Vegetarian Friendly,2
Japanese,2
Sushi,2
Asian,2
Vegetarian Friendly,2
Italian,2
Pizza,2
Fast Food,2
Vegetarian Friendly,2
nan,1
Dutch,2
European,2
French,1
Bar,2
European,2
Italian,2
Pizza,2
Seafood,2
Mediterranean,2
Pub,2
Bar,2
French,1
Italian,1
Japanese,2
Sushi,2
Thai,2
Japanese,2
Fast Food,2
Sushi,2
Asian,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Italian,2
Vegetarian Friendly,2
Polish,2
European,2
Russian,2
Eastern European,2
nan,1
Indian,2
Vegetarian Friendly,2
Vegan Options,2
Chinese,2
Asian,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Italian,2
European,2
Vegetarian Friendly,2
Vegan Options,2
Fast Food,2
Seafood,2
European,2
Italian,2
Pizza,2
French,2
Gastropub,2
Pub,2
Diner,2
French,2
European,2
Mediterranean,2
Greek,2
nan,1
nan,1
Bar,2
Mediterranean,2
European,2
Spanish,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Cafe,2
European,2
Vegetarian Friendly,2
Bar,1
Chinese,2
Asian,2
Thai,2
Vegetarian Friendly,2
European,2
Central European,2
Indian,1
Cafe,2
Scandinavian,2
Danish,2
European,2
Vegetarian Friendly,2
Bar,2
Mediterranean,2
Spanish,2
Pub,2
European,2
nan,1
American,2
Barbecue,2
European,2
Wine Bar,2
Cafe,2
European,2
Contemporary,2
Central European,2
Vegetarian Friendly,2
nan,1
Chinese,2
Japanese,2
Sushi,2
Thai,2
Vegetarian Friendly,2
Cafe,2
Vegetarian Friendly,2
Mexican,2
Latin,2
Italian,2
Mediterranean,2
nan,1
Healthy,2
Vegan Options,2
Turkish,1
Swiss,2
European,2
Central European,2
International,2
European,2
Czech,2
Bar,2
Central European,2
French,2
European,2
Vegetarian Friendly,2
French,2
European,2
Mediterranean,2
European,2
Spanish,2
Vegetarian Friendly,2
Vegan Options,2
International,1
nan,1
Middle Eastern,1
International,1
French,2
Bar,2
Pub,2
Wine Bar,2
Mediterranean,2
European,2
Portuguese,2
Asian,1
Scandinavian,2
Danish,2
European,2
French,1
Cafe,1
Italian,2
Pizza,2
Mediterranean,2
Vegetarian Friendly,2
Vegan Options,2
Cafe,1
nan,1
Mediterranean,2
European,2
Portuguese,2
Seafood,2
American,2
Caribbean,2
International,2
European,2
Italian,2
Mediterranean,2
Italian,2
Healthy,2
Asian,1
French,2
Cafe,2
Italian,2
Pizza,2
Mediterranean,2
European,2
Vegetarian Friendly,2
nan,1
Italian,2
Pizza,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
European,2
Central European,2
Fusion,2
Eastern European,2
Japanese,2
Asian,2
Vegetarian Friendly,2
Belgian,2
Bar,2
European,2
Pub,2
Barbecue,2
Grill,2
Bar,2
British,2
Pub,2
nan,1
French,1
nan,1
Chinese,2
Cajun & Creole,2
Asian,2
Indonesian,2
nan,1
Mediterranean,1
nan,1
nan,1
European,2
British,2
Scottish,2
International,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Italian,2
Mediterranean,2
Vegetarian Friendly,2
French,2
European,2
Vegetarian Friendly,2
Bar,2
Pub,2
nan,1
Italian,2
Pizza,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Mediterranean,2
Spanish,2
Vietnamese,1
Mediterranean,2
Spanish,2
European,2
Mediterranean,2
Spanish,2
Pizza,1
Italian,1
Bar,2
Delicatessen,2
Japanese,2
Bar,2
Fast Food,2
Pub,2
Vegetarian Friendly,2
nan,1
nan,1
German,2
International,2
French,2
Fast Food,2
Street Food,2
Italian,2
Turkish,2
Indian,1
German,1
Japanese,2
Sushi,2
Asian,2
Vegetarian Friendly,2
Vegan Options,2
French,2
European,2
nan,1
Italian,2
European,2
Mediterranean,2
Vegetarian Friendly,2
Vegan Options,2
Asian,1
Chinese,2
Asian,2
Vegetarian Friendly,2
Bar,2
French,2
Gastropub,2
Cafe,2
Grill,2
nan,1
Cafe,1
International,1
Mediterranean,2
Spanish,2
European,2
nan,1
nan,1
Cafe,2
International,2
Bar,2
European,2
Scandinavian,2
Danish,2
nan,1
Bar,2
Pub,2
Czech,2
Eastern European,2
Central European,2
European,2
European,2
Healthy,2
Swedish,2
Scandinavian,2
Vegan Options,2
nan,1
Indian,1
Italian,2
Mediterranean,2
Vegetarian Friendly,2
Gluten Free Options,2
American,1
German,1
French,1
European,2
Nepali,2
Asian,2
Vegetarian Friendly,2
Spanish,1
Pizza,2
International,2
European,2
nan,1
French,2
Belgian,2
Bar,2
European,2
Central European,2
Vegetarian Friendly,2
Pub,2
Gastropub,2
Bar,2
British,2
Chinese,2
Japanese,2
Sushi,2
Asian,2
Italian,2
Pizza,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Vegan Options,2
International,2
European,2
Scandinavian,2
Norwegian,2
Gluten Free Options,2
nan,1
Japanese,1
nan,1
Bar,2
British,2
Pub,2
Vegetarian Friendly,2
Dutch,2
European,2
Sushi,1
German,1
nan,1
nan,1
Japanese,2
Sushi,2
nan,1
French,2
Wine Bar,2
Spanish,2
Mediterranean,2
Spanish,2
Bar,2
European,2
Vegetarian Friendly,2
nan,1
Mediterranean,2
Spanish,2
French,2
Bar,2
Cafe,2
European,2
Pub,2
International,2
Chinese,2
Asian,2
Taiwanese,2
Swiss,1
Wine Bar,1
nan,1
Italian,2
Mediterranean,2
Vegan Options,2
Italian,1
European,2
Dutch,2
International,2
Japanese,1
European,2
Spanish,2
Mediterranean,2
Bar,2
Pub,2
nan,1
Italian,1
Japanese,2
Sushi,2
Asian,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
nan,1
Bar,2
European,2
Pub,2
Vegetarian Friendly,2
Italian,2
Pizza,2
Mediterranean,2
Vegetarian Friendly,2
Bar,2
European,2
Pub,2
French,2
Mediterranean,2
British,1
Japanese,2
Sushi,2
Asian,2
Vegetarian Friendly,2
nan,1
Mediterranean,2
European,2
Greek,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
nan,1
Bar,2
Pub,2
Austrian,2
nan,1
Japanese,1
Mediterranean,2
European,2
Greek,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
nan,1
Seafood,2
Mediterranean,2
Portuguese,2
European,2
Chinese,1
Bar,2
Pub,2
nan,1
nan,1
Spanish,1
nan,1
nan,1
Mediterranean,2
European,2
Spanish,2
Gluten Free Options,2
Vegetarian Friendly,2
Bar,2
British,2
Pub,2
Vegetarian Friendly,2
Gluten Free Options,2
nan,1
nan,1
Vietnamese,1
Middle Eastern,2
Fast Food,2
Mediterranean,2
Vegetarian Friendly,2
Vegan Options,2
Japanese,1
nan,1
Austrian,2
European,2
nan,1
Mediterranean,2
Spanish,2
Seafood,1
Mediterranean,2
Greek,2
nan,1
Mediterranean,2
European,2
Spanish,2
Vegetarian Friendly,2
nan,1
Japanese,2
Sushi,2
Asian,2
Vegetarian Friendly,2
European,2
Portuguese,2
Seafood,2
nan,1
French,2
Fast Food,2
American,1
nan,1
Bar,2
British,2
Pub,2
Vegetarian Friendly,2
Gluten Free Options,2
Seafood,2
Mediterranean,2
European,2
Spanish,2
Vegetarian Friendly,2
Cafe,2
Vegetarian Friendly,2
Vegan Options,2
French,2
Vegetarian Friendly,2
nan,1
nan,1
Cafe,2
Contemporary,2
Sushi,2
Asian,2
American,2
Fast Food,2
European,2
Italian,1
nan,1
Italian,2
Seafood,2
Mediterranean,2
Contemporary,2
Italian,1
American,2
Fast Food,2
European,2
Portuguese,2
British,1
American,1
Indian,2
Vegetarian Friendly,2
nan,1
nan,1
Italian,2
Pizza,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Vegan Options,2
European,2
Swedish,2
Scandinavian,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Healthy,1
Japanese,2
Sushi,2
Pizza,2
Fast Food,2
Mediterranean,2
Turkish,2
Halal,2
Bar,2
British,2
Pub,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Cafe,2
Middle Eastern,2
Persian,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Japanese,2
Asian,2
Thai,2
Vietnamese,2
Mediterranean,2
European,2
Portuguese,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Swiss,2
European,2
Central European,2
Vegetarian Friendly,2
Italian,2
Pizza,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Vegan Options,2
French,1
Greek,1
nan,1
French,1
Vietnamese,2
Asian,2
Vegetarian Friendly,2
German,2
Cafe,2
European,2
Central European,2
Vegetarian Friendly,2
nan,1
Pizza,2
European,2
Fast Food,2
Vegetarian Friendly,2
Barbecue,2
Street Food,2
Italian,2
Bar,2
Pizza,2
Mediterranean,2
Vegetarian Friendly,2
Vegan Options,2
Bar,2
British,2
Pub,2
nan,1
European,2
Central European,2
Vegetarian Friendly,2
Gluten Free Options,2
nan,1
French,1
Fast Food,2
Vegetarian Friendly,2
Vegetarian Friendly,2
Gluten Free Options,2
Vegetarian Friendly,1
American,2
Fast Food,2
Mediterranean,2
Egyptian,2
nan,1
nan,1
nan,1
Portuguese,2
European,2
European,2
Street Food,2
Hungarian,2
Mediterranean,2
Greek,2
nan,1
Chinese,1
Japanese,2
Seafood,2
Sushi,2
Thai,2
Soups,2
Japanese,2
Asian,2
Vegetarian Friendly,2
American,2
Vegetarian Friendly,2
Gluten Free Options,2
German,1
Spanish,1
Cafe,2
British,2
Latin,2
Spanish,2
Argentinean,2
South American,2
Fast Food,2
Healthy,2
Soups,2
Pizza,2
Hungarian,2
Bar,2
Cafe,2
Seafood,2
Mediterranean,2
Spanish,2
Pub,2
Chinese,2
Asian,2
French,2
European,2
Indian,2
Asian,2
Middle Eastern,2
Pakistani,2
Vegetarian Friendly,2
Halal,2
Bar,2
European,2
Spanish,2
Mediterranean,2
Pub,2
European,2
British,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
nan,1
Cafe,2
British,2
American,2
Scottish,2
Vegetarian Friendly,2
nan,1
nan,1
nan,1
nan,1
Italian,2
American,2
British,2
Pizza,2
Spanish,2
Asian,1
nan,1
European,2
Czech,2
Italian,2
Mediterranean,2
European,2
Vegetarian Friendly,2
European,2
Croatian,2
Central European,2
Vegetarian Friendly,2
nan,1
nan,1
nan,1
Pub,1
nan,1
Bar,2
British,2
Pub,2
nan,1
nan,1
nan,1
Mediterranean,2
Spanish,2
Bar,2
Pub,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Italian,2
Mediterranean,2
Bar,2
Mediterranean,2
Spanish,2
Pub,2
Vegetarian Friendly,2
French,1
Mediterranean,1
Bar,2
European,2
Eastern European,2
Central European,2
Hungarian,2
Cafe,2
International,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
French,2
African,2
Grill,2
International,2
nan,1
Street Food,1
Barbecue,2
Steakhouse,2
Spanish,1
Wine Bar,2
Eastern European,2
Polish,2
European,2
Central European,2
Vegetarian Friendly,2
nan,1
Vietnamese,1
French,2
European,2
Gluten Free Options,2
Vegetarian Friendly,2
Lebanese,2
Mediterranean,2
Middle Eastern,2
Halal,2
Japanese,2
Peruvian,2
South American,2
Spanish,2
Thai,2
Latin,2
Argentinean,2
Bar,2
British,2
Pub,2
Scottish,2
Vegetarian Friendly,2
Seafood,2
Italian,2
Mediterranean,2
Fusion,2
nan,1
nan,1
Bar,1
Italian,2
Pizza,2
European,2
Asian,2
Vietnamese,2
nan,1
Mediterranean,2
European,2
Spanish,2
Vegetarian Friendly,2
Moroccan,2
Mediterranean,2
Middle Eastern,2
Halal,2
Chinese,2
Vegetarian Friendly,2
nan,1
Italian,1
Austrian,2
European,2
Delicatessen,1
International,2
European,2
Czech,2
Vegetarian Friendly,2
Vegan Options,2
Spanish,1
French,2
European,2
Norwegian,2
Gluten Free Options,2
Vegetarian Friendly,2
Fast Food,2
Halal,2
nan,1
Middle Eastern,2
Arabic,2
Healthy,1
European,2
Soups,2
Cafe,2
Vegetarian Friendly,2
Vegan Options,2
Mexican,2
Fast Food,2
Central American,2
Vegetarian Friendly,2
Vegan Options,2
nan,1
Bar,2
British,2
Pub,2
Gastropub,2
Vegetarian Friendly,2
Gluten Free Options,2
European,2
Central European,2
European,2
Swedish,2
French,2
Gluten Free Options,2
Vegetarian Friendly,2
Vegan Options,2
Italian,2
Mediterranean,2
German,2
Austrian,2
Bar,2
Central European,2
European,2
Italian,1
German,2
European,2
Central European,2
Italian,2
Mediterranean,2
Vegetarian Friendly,2
Gluten Free Options,2
Vegan Options,2
American,2
Fast Food,2
Polish,2
European,2
Eastern European,2
Central European,2
Vegetarian Friendly,2
Gluten Free Options,2
Mediterranean,2
Middle Eastern,2
Israeli,2
European,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Mediterranean,2
European,2
Spanish,2
Vegetarian Friendly,2
nan,1
Vietnamese,1
Mexican,2
Southwestern,2
Central American,2
International,2
European,2
Portuguese,2
Spanish,1
Mediterranean,2
Argentinean,2
South American,2
Dutch,2
European,2
Italian,2
Pizza,2
Mediterranean,2
European,2
Vegetarian Friendly,2
International,2
European,2
nan,1
Italian,2
Seafood,2
Mediterranean,2
Italian,2
Pizza,2
Indian,2
Asian,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
nan,1
Hungarian,2
Bar,2
Gastropub,2
European,2
Vegetarian Friendly,2
Mediterranean,1
Steakhouse,2
Barbecue,2
Spanish,2
Spanish,1
Italian,2
Pizza,2
European,2
Italian,2
European,2
Vegetarian Friendly,2
Turkish,1
Grill,2
Halal,2
Italian,2
Mediterranean,2
European,2
African,2
Vegetarian Friendly,2
Vegan Options,2
nan,1
French,2
European,2
Wine Bar,2
Mediterranean,2
German,2
Cafe,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Mediterranean,2
European,2
Spanish,2
Vegetarian Friendly,2
Italian,2
Contemporary,2
Portuguese,2
Italian,2
Mediterranean,2
Vegetarian Friendly,2
American,2
Fast Food,2
Vegetarian Friendly,2
Vegan Options,2
nan,1
Pizza,2
Argentinean,2
South American,2
French,1
European,2
Street Food,2
Mediterranean,2
Portuguese,2
Eastern European,2
European,2
Central European,2
Vegetarian Friendly,2
Vegan Options,2
nan,1
nan,1
Italian,2
Pizza,2
Mediterranean,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
nan,1
nan,1
Italian,2
Vegetarian Friendly,2
Gluten Free Options,2
Italian,2
Pizza,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Asian,2
Vietnamese,2
nan,1
Mediterranean,2
Greek,2
Mediterranean,2
Greek,2
French,2
Gluten Free Options,2
Irish,2
Bar,2
Pub,2
Swiss,2
European,2
Vegetarian Friendly,2
Italian,1
nan,1
nan,1
Bar,2
Pub,2
Italian,2
French,2
Mexican,2
European,2
Spanish,1
European,2
Portuguese,2
Soups,2
Cafe,2
Vegetarian Friendly,2
Vegan Options,2
Italian,2
Vegan Options,2
Mediterranean,2
European,2
Spanish,2
Vegetarian Friendly,2
American,2
Steakhouse,2
Barbecue,2
European,2
Grill,2
Central European,2
German,2
Vegetarian Friendly,2
nan,1
nan,1
Cafe,2
European,2
Vegetarian Friendly,2
Japanese,2
Sushi,2
French,2
Seafood,2
Indian,2
Healthy,2
Italian,2
Mediterranean,2
Vegetarian Friendly,2
European,2
Portuguese,2
Italian,2
Mediterranean,2
European,2
Pizza,2
Vegetarian Friendly,2
American,2
Spanish,2
Grill,2
Healthy,2
Wine Bar,2
Armenian,2
Barbecue,2
Cafe,1
Latin,2
Spanish,2
Bar,2
European,2
Dutch,2
Vegetarian Friendly,1
French,2
European,2
Soups,2
Scottish,2
Vegetarian Friendly,2
Gluten Free Options,2
Indian,2
Asian,2
Balti,2
Bangladeshi,2
Eastern European,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Italian,2
Seafood,2
Mediterranean,2
nan,1
nan,1
Bar,1
Italian,1
Italian,1
nan,1
French,2
Seafood,2
Bar,2
British,2
Pub,2
Vegetarian Friendly,2
Gluten Free Options,2
American,2
Fast Food,2
nan,1
Indian,1
British,1
French,2
European,2
Pub,2
Belgian,2
Cafe,2
Brew Pub,2
Bar,2
Mediterranean,2
European,2
Spanish,2
Wine Bar,2
Vegetarian Friendly,2
nan,1
Chinese,1
Czech,2
European,2
American,2
Steakhouse,2
Bar,2
European,2
nan,1
Italian,2
Pizza,2
Czech,2
European,2
Peruvian,2
Latin,2
Spanish,2
South American,2
Steakhouse,2
Argentinean,2
French,2
Belgian,2
European,2
Pub,2
Gastropub,2
Cafe,2
Eastern European,2
Spanish,1
nan,1
Italian,2
Pizza,2
Mediterranean,2
Gastropub,2
Vegetarian Friendly,2
Vegan Options,2
Italian,2
Pizza,2
Mediterranean,2
Vegetarian Friendly,2
Turkish,2
Vegetarian Friendly,2
Italian,2
Vegetarian Friendly,2
Gluten Free Options,2
Italian,2
Pizza,2
Mediterranean,2
European,2
European,2
Spanish,2
Mediterranean,2
Greek,1
nan,1
nan,1
American,2
Bar,2
Central American,2
Contemporary,2
American,2
Bar,2
nan,1
Spanish,2
Mediterranean,2
Indian,1
French,1
American,1
nan,1
nan,1
Italian,2
Pizza,2
Seafood,2
Mediterranean,2
European,2
Spanish,2
Vegetarian Friendly,2
Gluten Free Options,2
nan,1
French,2
European,2
Vegetarian Friendly,2
Cafe,2
Delicatessen,2
Healthy,2
French,1
American,2
Vegetarian Friendly,2
Vegan Options,2
Italian,2
Mediterranean,2
Vegetarian Friendly,2
Gluten Free Options,2
Spanish,1
nan,1
Dutch,2
European,2
Delicatessen,2
Sushi,2
Asian,2
nan,1
Indian,2
Asian,2
Tibetan,2
Vegetarian Friendly,2
Vegan Options,2
American,2
Bar,2
Pub,2
European,2
nan,1
nan,1
Japanese,2
Asian,2
Fusion,2
Italian,2
Mediterranean,2
International,2
European,2
French,1
Italian,2
Pizza,2
nan,1
Italian,2
French,2
Spanish,2
British,2
Austrian,2
International,2
Central European,2
Vegetarian Friendly,2
Gluten Free Options,2
Vegan Options,2
Italian,2
Vegetarian Friendly,2
nan,1
nan,1
American,2
Vegetarian Friendly,2
Vegan Options,2
European,2
Portuguese,2
Gluten Free Options,2
nan,1
Asian,2
Vietnamese,2
Vegetarian Friendly,2
Vegan Options,2
Delicatessen,1
Italian,2
Pizza,2
Cafe,2
Vegetarian Friendly,2
nan,1
nan,1
nan,1
Italian,2
Pub,2
European,2
British,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Mediterranean,2
Spanish,2
Italian,2
Mediterranean,2
Grill,2
Vietnamese,1
American,2
Fast Food,2
Diner,2
Italian,2
Austrian,2
European,2
American,2
Diner,2
Central American,2
nan,1
nan,1
nan,1
Italian,1
French,2
Bar,2
Pub,2
European,2
Greek,2
Mediterranean,2
Seafood,2
Fast Food,2
British,2
French,1
nan,1
Seafood,2
Spanish,2
Asian,2
Halal,2
Vietnamese,1
nan,1
nan,1
British,1
Italian,2
Pizza,2
Vegetarian Friendly,2
French,1
nan,1
