ID_TA,newIsPriceLevMax
d11888127,0
d3484286,0
d2293754,0
d2436494,0
d2313349,0
d712860,0
d9761884,0
d12219032,0
d4348520,0
d718808,0
d6624139,0
d11666528,0
d12429900,0
d10353194,0
d12153318,0
d7618751,0
d10167356,0
d1955392,0
d2579325,0
d4130896,0
d6457417,0
d9858659,0
d8293129,0
d2697526,0
d7898135,0
d12289536,0
d7363768,0
d1044879,0
d5449455,0
d7972345,0
d1124043,0
d10535725,0
d13198098,0
d7602654,0
d1156406,0
d720854,0
d2054609,1
d12501954,0
d10245501,0
d10349924,0
d5122240,0
d5791692,0
d6999302,0
d1529367,0
d12902091,0
d6570873,0
d3199685,0
d2455526,0
d12710899,0
d6206439,0
d4996392,0
d11717846,0
d7322916,0
d1221074,0
d2437418,0
d12658595,0
d1553246,0
d7062912,0
d10343526,0
d10782595,0
d8597789,0
d7218192,0
d8462268,0
d8549744,0
d5790597,0
d2533779,0
d3534943,0
d10804305,0
d11722138,0
d988017,0
d2364056,0
d1057734,0
d7182364,0
d4374882,0
d4167812,0
d10594026,0
d12695389,0
d6657041,0
d2105843,0
d12362311,1
d1753682,0
d12874613,0
d3709262,0
d2522863,0
d5121709,1
d7928491,0
d4310307,0
d10279811,0
d5454315,0
d12345579,0
d2430596,0
d8829706,0
d5954987,0
d8773599,0
d7705243,0
d11626818,0
d8512325,0
d13313748,0
d8339884,0
d3786252,0
d5523648,0
d3138611,0
d982434,0
d694987,1
d9976903,0
d794381,0
d11789667,0
d5617412,0
d2109465,0
d7648266,0
d5614387,0
d5572666,0
d3952411,0
d11909286,0
d2079600,0
d5778615,0
d12281216,0
d7163010,0
d4794365,0
d7923634,0
d3188347,0
d8854162,0
d8485661,0
d740047,0
d10459861,0
d9791240,0
d2555416,0
d12965808,0
d997477,0
d1951350,0
d2206632,0
d8795076,0
d5430075,0
d719676,0
d2315873,0
d5795706,1
d12945716,0
d7342038,0
d12272530,0
d12010937,0
d1942846,0
d4224555,0
d4420200,0
d10390233,0
d8460513,0
d10306024,0
d7648895,0
d1987667,0
d12992848,0
d7795629,0
d1516414,0
d9986789,0
d8659092,0
d7063561,0
d12715546,0
d13153502,0
d10733279,0
d5768322,0
d8803532,0
d1319054,0
d7694431,0
d10467593,0
d12430838,0
d1846865,0
d5851186,0
d1035363,0
d3158629,0
d3179634,0
d8460858,0
d12110810,0
d7790604,0
d3767778,0
d12927485,1
d2339817,0
d11659467,0
d12952756,0
d7595472,0
d12105033,0
d5809915,0
d7398458,0
d3954158,0
d2086809,0
d5017981,0
d8489842,0
d983883,0
d9708421,0
d10366423,0
d12795805,0
d10146069,0
d5568809,0
d12906509,0
d11517000,0
d8274263,0
d1221392,0
d12652927,0
d3874973,0
d7212464,0
d2242295,0
d5614323,0
d6813396,0
d3872976,0
d11729216,0
d6614670,0
d13002809,0
d13279564,0
d1155691,0
d10525684,0
d6950371,0
d1981691,0
d5851755,0
d8543091,0
d12165690,0
d4881597,0
d742374,0
d7112337,0
d10353848,0
d12827739,0
d2399615,0
d3702626,0
d4698842,0
d2324300,0
d810024,1
d3862697,0
d8341149,0
d8291195,0
d7277877,0
d12374297,0
d5795714,0
d997413,0
d1102207,1
d6819290,0
d10770025,0
d3830678,0
d11870452,0
d8473529,0
d4763411,0
d947851,0
d2481352,0
d2657883,0
d718175,0
d9563519,0
d3536663,0
d10387423,0
d7331853,0
d1011902,0
d9848583,0
d12696327,0
d6728709,1
d5936514,0
d7124163,0
d3469308,0
d3670386,0
d10224705,0
d2212830,0
d1533715,0
d8036318,0
d10335975,0
d11955462,0
d2339833,0
d1967937,0
d2330048,0
d13222001,0
d694903,0
d5972277,0
d2085518,0
d5815067,0
d4814835,0
d4416131,0
d3294088,0
d4132641,0
d711199,0
d11719569,0
d8007549,0
d5890468,0
d2167546,0
d4221331,0
d7235059,0
d2650297,0
d3820558,0
d3709521,0
d3820561,0
d3962069,0
d716273,0
d12631693,1
d9750250,0
d12460814,0
d717364,1
d6154367,0
d1012765,0
d2142639,0
d3722593,0
d10666594,1
d10771996,0
d7303687,0
d2483870,0
d5977224,0
d5776111,0
d3831228,0
d7933300,0
d7596075,0
d7124245,0
d7158954,0
d12232232,1
d2018918,0
d11965831,0
d6920779,0
d4424392,0
d3692055,0
d11859178,0
d11587018,0
d11885319,0
d10454629,0
d4954802,0
d12812177,0
d10209098,0
d720564,0
d10024931,0
d802389,0
d12915944,0
d4883948,0
d967259,0
d5768890,0
d987918,0
d4680351,0
d4867329,0
d12423080,0
d795730,0
d2419605,0
d12956550,0
d6360248,0
d7695263,0
d12154798,0
d10805589,0
d3865420,0
d7026017,0
d7082788,0
d12946443,0
d12715574,0
d8625995,0
d12687410,0
d2252619,0
d10470568,0
d4040719,0
d2475570,0
d2642179,0
d12413109,0
d7368884,0
d1471826,1
d8819179,0
d5863923,0
d12563132,0
d13284225,0
d1336322,0
d4976406,0
d5448194,0
d7047318,0
d4084875,0
d12789860,0
d5818397,0
d7112143,0
d11674463,0
d5798267,0
d4170378,0
d3331521,0
d11726266,0
d1979100,0
d2529760,0
d1113256,0
d3682414,0
d7145971,0
d3335530,0
d8120878,0
d12878787,0
d7319177,0
d7991198,0
d720866,0
d9601144,0
d1149422,0
d5770272,0
d8771801,0
d5029560,0
d10832770,0
d3412439,0
d1337931,0
d8476034,0
d4437197,0
d12170617,0
d1359693,0
d7233646,0
d12185528,0
d2339794,0
d2484729,0
d7193135,0
d743445,0
d718330,0
d1478395,0
d817079,0
d8778165,0
d6869259,0
d2621761,0
d6160350,0
d4470925,0
d10795704,0
d11760107,0
d718696,1
d3781342,0
d11837651,0
d10766081,0
d10195297,0
d8311075,0
d3318783,0
d12569102,0
d3958689,0
d10892763,0
d4148547,0
d7365708,0
d5922033,0
d12453232,0
d8472692,0
d4297505,0
d7361468,0
d5506565,0
d5975844,0
d966340,0
d7395345,0
d9829853,0
d2697718,0
d1942896,0
d3902898,0
d694933,0
d8806051,0
d4737261,0
d4469008,0
d3171649,0
d1336358,0
d2302318,0
d720552,0
d12731044,0
d3383257,0
d12848754,0
d4052719,0
d3173342,1
d8424304,0
d11721669,0
d3320289,0
d9712051,0
d10785249,0
d10465840,0
d4267945,0
d1337250,0
d5771798,0
d6719566,0
d5615764,0
d11905219,0
d753124,0
d2061142,0
d1579946,0
d4913173,0
d4275084,0
d3210721,0
d10688729,0
d7852161,0
d1091107,0
d1043902,0
d10250663,0
d13140471,0
d5776260,0
d9803694,1
d5884445,0
d4371283,0
d3607221,0
d8144395,0
d3292794,0
d11829473,0
d6973245,0
d1381985,0
d3316076,0
d3188675,0
d8591083,0
d8842542,0
d5519160,0
d5598307,0
d711786,0
d13171766,0
d12981885,0
d10127378,0
d12634218,0
d2517227,0
d2435461,0
d1491990,0
d4686415,0
d2642759,0
d3461265,0
d3581921,0
d10643612,0
d12600274,0
d5609129,0
d8096903,0
d1569743,0
d4041458,0
d7123713,0
d12180474,0
d1467522,0
d2196262,0
d11659366,0
d3530204,0
d9466853,0
d7214109,0
d9595660,0
d12967083,0
d1942853,0
d1730584,0
d3339968,0
d12653033,0
d13405584,0
d6179979,0
d8818940,0
d4495568,0
d2545598,0
d10424867,0
d3683591,0
d9976943,0
d2401233,0
d6557654,0
d7267884,0
d11643557,0
d3675014,0
d10127857,0
d7123945,0
d10266752,0
d4420500,0
d6418528,0
d7606956,0
d3506670,0
d10588064,0
d2264696,0
d7740054,0
d8135374,0
d2074979,0
d8393259,0
d11794142,0
d3619115,0
d4431481,0
d12049022,0
d11811515,0
d7604669,0
d1487036,0
d7953786,0
d4216693,0
d5234147,0
d2561148,0
d2330043,0
d10134584,0
d1349279,0
d7297513,0
d2068586,0
d5529076,0
d4354158,0
d3158621,0
d8073370,0
d10139416,0
d7130540,0
d12924002,0
d8279573,0
d9729056,0
d9455564,0
d10199792,0
d5269952,0
d8606830,0
d6701352,0
d896632,0
d8390628,0
d5795647,0
d8674537,0
d8363899,0
d987843,0
d1337302,0
d1358501,0
d2155196,0
d3164974,0
d6892267,0
d719226,1
d6701242,0
d6878324,0
d4560436,0
d11356048,0
d1993009,1
d2445125,0
d12321557,0
d777432,0
d1360717,0
d1316326,0
d8406998,0
d2500493,0
d2090817,0
d1310463,0
d2084920,0
d10507352,0
d8563265,0
d7714122,0
d10723369,0
d9452774,0
d12802847,0
d952060,0
d11921779,0
d779904,0
d7390449,0
d8497146,0
d11962459,0
d1842255,0
d4560701,0
d2449551,0
d8423393,0
d5960434,0
d5508763,0
d8591577,0
d10109712,0
d7345691,0
d733316,0
d1118623,0
d11714557,0
d7002198,0
d7629600,0
d9585526,0
d12558554,0
d10188827,0
d8338696,0
d3954077,0
d7786973,0
d1093012,0
d4509956,0
d11882712,0
d7810947,0
d694994,0
d10630678,0
d7917743,0
d3660907,0
d12141618,0
d12436717,0
d8290994,0
d10594859,0
d11880647,0
d9604558,0
d12218715,0
d11180559,0
d8463049,0
d10044337,0
d1381384,0
d795139,0
d7589424,0
d731451,0
d3399797,0
d1034216,0
d7812101,0
d3384827,0
d11949762,0
d2044205,0
d734353,0
d8594150,0
d8040805,0
d11929438,0
d5646230,1
d8449363,0
d5793617,0
d6368823,0
d2445573,0
d742679,0
d9566724,0
d10256995,0
d9452941,0
d2533800,0
d5264258,0
d8091745,0
d2178516,0
d6970749,0
d6583028,0
d5793161,0
d5518213,0
d13121108,0
d4431407,0
d12479716,0
d5817299,0
d7742875,0
d7123545,0
d10701915,0
d12959772,0
d958928,0
d8807807,0
d13149199,0
d7725841,0
d3707071,0
d10637125,0
d6878766,0
d11935433,0
d786907,0
d1421257,0
d5820228,0
d3207154,0
d5984644,0
d6637530,0
d7273516,0
d4128416,0
d4042520,0
d991046,0
d10133858,0
d6507881,0
d1034597,0
d2159384,0
d5890111,0
d4221369,0
d10757829,0
d10202812,0
d858136,0
d10735753,0
d4413078,0
d6656585,0
d7101577,0
d8385612,0
d1111389,1
d13135742,0
d7934744,0
d2261629,0
d795391,0
d740569,0
d3678820,0
d3506751,0
d3155613,0
d2257766,0
d3162621,0
d8374612,0
d9793676,0
d10029993,0
d1044764,0
d6974093,0
d7304438,0
d5768344,0
d6509649,0
d991479,0
d6354369,0
d3947874,0
d4782632,0
d8697126,0
d2510538,0
d8765537,0
d2058396,0
d1145770,0
d12959621,0
d1148193,0
d10443002,0
d1037259,0
d5949295,0
d5430364,0
d7124048,0
d786071,0
d8078237,0
d12495310,0
d7123524,0
d4546445,0
d7296396,0
d6019064,0
d795872,0
d5484863,0
d10034042,0
d4414602,0
d6697947,0
d9789616,0
d719046,0
d4745698,0
d1198597,0
d12511970,0
d697289,0
d3721317,0
d13163694,0
d3446818,0
d1038845,0
d9458279,0
d1075887,0
d7291587,0
d2437347,0
d13292606,0
d1015462,0
d7595737,0
d11808372,0
d1014758,0
d2235105,0
d7145806,0
d10521072,0
d4598950,0
d9784836,0
d5259750,0
d718207,0
d730483,0
d9789966,0
d5122118,0
d6898762,0
d12607833,0
d1763898,0
d10061528,0
d6840662,0
d6733437,1
d1319523,0
d4042578,0
d4768318,0
d5603221,0
d12688607,0
d1088975,0
d8645885,0
d9726129,0
d3618380,0
d11933039,0
d2341374,0
d1323759,1
d12207829,0
d3163425,0
d6360264,0
d5220176,0
d7824116,0
d2709368,0
d10696507,0
d10201111,0
d3374771,0
d10425898,0
d1137237,0
d5081412,0
d7285433,0
d7123975,0
d1464660,0
d10108860,0
d8419890,0
d12694862,0
d3707424,0
d6634190,0
d12326729,0
d799663,0
d12255574,0
d3749484,0
d1504821,0
d4770740,0
d8357740,0
d10508351,0
d10496201,0
d7652383,0
d11750322,0
d7154784,0
d7160793,0
d3683233,0
d715403,0
d3572873,0
d12170352,0
d6219763,0
d990773,0
d712428,0
d2017215,0
d7322111,0
d1977489,0
d8671958,0
d6002003,0
d5794940,0
d12641821,0
d2239141,0
d7124338,0
d8073176,0
d5958954,0
d12570030,0
d6775975,0
d1937593,0
d8730151,0
d812425,0
d805474,0
d5121446,0
d13173318,0
d6978705,0
d4262037,0
d2718591,0
d12430901,0
d6610557,0
d11917918,0
d3366439,0
d10538275,0
d8777827,0
d3309252,0
d2410321,0
d5778726,0
d733257,0
d1475669,0
d719061,0
d5894341,0
d9607221,0
d2175555,0
d6844624,0
d12954701,0
d11705579,0
d11852937,0
d12460313,0
d1133691,0
d6428033,0
d3498695,0
d3682303,0
d12658903,0
d694319,0
d12248538,0
d8873314,0
d7993596,0
d4912897,0
d5529357,0
d4132603,0
d6819273,0
d1917352,0
d753327,0
d9772877,0
d10692433,0
d7205454,0
d783834,0
d12697799,0
d8055130,0
d1039565,0
d1081666,0
d2529354,0
d4271941,0
d1129601,0
d10209970,0
d4351910,0
d11865739,0
d5439486,0
d10357129,0
d3464626,0
d4096785,1
d7805066,0
d3512248,0
d720252,0
d7813713,0
d10537317,0
d8358662,0
d9779736,0
d11537886,0
d3208063,0
d4996101,0
d742358,0
d5433452,0
d5430325,0
d3842518,0
d1044837,0
d6480293,0
d3858966,0
d10344116,0
d1950874,0
d7623165,0
d8338479,0
d8363369,0
d12017850,0
d1015487,0
d719476,1
d12005807,0
d12702530,0
d10583176,0
d1894961,0
d8464894,0
d2006550,0
d4352024,0
d6555597,0
d1099421,0
d8413273,0
d8789702,0
d4768338,0
d3747829,0
d11661957,0
d804959,1
d1211742,0
d1488587,0
d3190988,0
d2163872,0
d9974974,0
d4008269,0
d2659169,0
d1060335,0
d4942769,0
d1641918,0
d2243804,0
d10874688,0
d984117,0
d4366855,0
d11916719,0
d8394578,0
d10674791,0
d11934714,0
d719490,1
d697921,0
d10404717,0
d7728397,0
d7213390,0
d1035454,0
d12542786,0
d794378,0
d6558103,0
d1390054,0
d7209006,0
d12158176,0
d5439107,0
d5949427,0
d3961550,0
d10367087,0
d2501654,0
d11812750,0
d1315069,0
d12218373,0
d1955767,1
d3365429,0
d1358128,0
d12242272,0
d10595163,0
d2299212,0
d12352705,0
d2012798,0
d7794226,0
d8491270,0
d10497849,0
d6985287,0
d5509303,0
d1340172,0
d4291450,0
d3250383,0
d8530671,0
d8450326,0
d7233222,0
d2402967,0
d2442425,0
d4431439,0
d8818988,1
d8343762,0
d7186376,0
d2006403,0
d8631643,0
d9563493,0
d3735341,0
d10782659,0
d4406833,0
d1039004,0
d9766274,0
d6848056,0
d9596611,0
d733260,1
d2010928,0
d8861762,0
d2560257,0
d2234950,0
d12786666,1
d4601489,0
d4149631,0
d3726994,0
d10072596,0
d12330103,0
d12458017,0
d4803221,0
d10699715,0
d11925797,0
d793195,0
d5122926,0
d7283845,0
d8566225,0
d719833,1
d3206539,0
d5863907,0
d6838994,0
d8447761,0
d8380183,0
d11804639,1
d5442988,0
d3358302,0
d8071201,0
d5449751,0
d12221297,0
d6507909,0
d5502586,0
d8498075,0
d2663153,0
d10298781,0
d4149261,0
d734226,0
d5267617,0
d1336099,0
d12537216,0
d8334803,0
d10198322,0
d2173636,0
d2627823,0
d7123786,0
d1989966,0
d5423615,0
d2180973,0
d5890647,0
d7123784,0
d8601281,0
d4153757,0
d10297985,0
d715482,0
d4760413,0
d12157888,0
d1421130,0
d3506724,0
d2394389,0
d8764458,0
d12219557,0
d798940,0
d7390005,0
d4263070,0
d8630907,0
d6672661,0
d7240050,0
d1079741,0
d3709223,0
d850170,0
d4453348,0
d10096430,0
d10448162,0
d1633388,0
d812369,0
d10351447,0
d4474379,0
d753272,0
d7123241,0
d11915261,0
d717423,0
d5804401,0
d5558429,0
d10164804,0
d3901842,0
d718902,0
d997209,0
d2048562,1
d12050621,0
d997265,0
d3628293,0
d1022457,0
d5121450,0
d2014547,0
d11045563,0
d10546521,0
d12571253,0
d5779953,0
d2434954,0
d3323849,0
d719877,0
d12657457,0
d8180244,0
d1043897,0
d8465468,0
d1057083,0
d2311197,0
d7222975,0
d988024,0
d5929709,0
d9853613,0
d1014022,0
d9461008,0
d11489057,0
d5011155,0
d13294426,0
d6665780,0
d11954097,0
d12896141,0
d5038693,0
d13323261,0
d4348495,0
d5811128,0
d7123644,0
d5795964,0
d4344950,0
d7215587,0
d8692585,0
d5220147,0
d5959538,0
d10375407,0
d944903,0
d10192279,0
d5617546,0
d7123252,0
d13007988,0
d11813249,0
d8096866,0
d6878548,0
d9756926,0
d12406156,0
d1050549,0
d9991537,0
d886759,0
d4054754,0
d5800216,0
d695131,0
d8682347,0
d10153884,0
d7991155,0
d4108178,0
d8300399,0
d911399,0
d7123253,0
d2062908,0
d4733483,0
d697300,0
d11753783,0
d6591688,0
d7612323,0
d8695881,0
d12554927,0
d11978116,0
d4769602,0
d12929620,0
d3454690,0
d3200440,0
d1048572,0
d10438482,0
d2169718,0
d8421343,0
d8564464,0
d10532932,0
d1340145,0
d718705,0
d11926850,0
d12030034,0
d983785,0
d2410363,0
d7714258,0
d800947,1
d1047970,0
d7097640,0
d3656619,0
d2641381,0
d3438883,0
d6943201,0
d8281782,0
d5439482,0
d9604640,0
d10120515,0
d1750163,0
d4600747,0
d7160009,0
d8305867,0
d3803868,0
d11894338,0
d3189406,1
d7341119,1
d5778496,0
d12336098,0
d3598472,0
d7341794,0
d3566437,0
d12991592,0
d6701532,0
d5792222,0
d2211867,0
d4925385,0
d8280300,0
d5816926,0
d8462230,0
d10037529,0
d11804182,0
d8466751,0
d10377541,0
d11747446,0
d11876584,0
d1317114,0
d7593069,0
d8341126,0
d3265092,0
d8674452,0
d3511763,0
d10157957,0
d4581425,0
d10351207,0
d12281887,0
d5529388,0
d10748643,0
d8274912,0
d12492830,0
d13136328,0
d8784420,0
d12532895,0
d2239471,0
d5795285,0
d13008588,0
d1035612,0
d11962056,0
d8321486,0
d1023159,0
d6653221,0
d12858869,0
d3547951,0
d8430551,0
d7755549,0
d4473794,0
d6706915,0
d8089679,0
d4552280,0
d4274493,0
d8516386,0
d8530283,0
d3384923,0
d1967662,0
d11955280,0
d12524217,0
d3733565,0
d10148561,0
d8632714,0
d11945842,0
d4988076,0
d11801590,0
d784899,1
d8490136,0
d1404859,0
d9792863,0
d5963762,0
d5449378,0
d2257009,0
d1957792,0
d754356,0
d697471,0
d13004913,0
d938691,0
d7727300,0
d7592718,0
d4546389,0
d4036304,0
d1144515,1
d796952,0
d4766908,0
d7360791,0
d7361810,0
d968022,0
d13275836,0
d680323,0
d2390100,0
d3982877,0
d12607480,0
d966310,0
d12588889,0
d1331799,0
d696961,1
d1019785,0
d2264058,0
d719109,0
d4519869,0
d3803279,0
d8152066,0
d6124631,0
d6415892,0
d8659951,0
d13291623,0
d2386389,0
d3491864,0
d6691676,0
d10809895,0
d12289130,0
d7304435,0
d10044892,0
d5776220,0
d1358938,0
d12430372,1
d10266275,0
d2365948,0
d6870918,0
d3186660,0
d1118849,0
d778913,0
d12429869,1
d2491589,0
d12321474,1
d13112766,0
d778488,0
d790558,0
d7077004,0
d1018950,0
d4559299,0
d1145408,0
d813430,0
d3422485,0
d7099480,0
d1233249,1
d3724081,0
d9460944,0
d4928113,0
d11842128,0
d4008327,0
d9584832,0
d3329609,0
d8683149,0
d697517,0
d3616967,0
d7594544,0
d2154460,0
d1997004,0
d697205,0
d7290142,0
d4364384,0
d2527335,0
d11712472,0
d5952843,0
d7011392,0
d5979332,0
d10487892,0
d3235895,0
d7686490,0
d7314539,0
d3505055,0
d3965672,0
d719903,0
d10070940,0
d11921719,0
d1389472,1
d990772,0
d7351901,0
d8133955,0
d4282764,0
d5418300,0
d1327139,0
d5609064,0
d10622174,0
d4428741,0
d10066926,0
d997536,0
d6761334,0
d12572410,0
d4105226,0
d680390,0
d4554187,0
d3598597,0
d2636886,0
d7995707,0
d11858049,0
d4915058,0
d3330127,0
d6453455,0
d12087888,0
d10497791,0
d7247945,0
d10338301,0
d4263526,0
d11994677,0
d6428816,0
d12235640,0
d2401909,0
d1937743,0
d5522062,0
d9789997,0
d3292315,0
d5981083,0
d8126433,0
d8768713,0
d10061761,0
d7180087,0
d803843,0
d3600817,0
d8524665,0
d10147470,0
d6835118,0
d13073074,0
d3836290,0
d696266,1
d7322226,0
d10267135,0
d3736250,0
d4009884,0
d8497182,0
d4363686,0
d12322388,0
d10389483,0
d2631042,0
d4288390,0
d8647784,0
d5800396,0
d12882786,0
d1044858,0
d8460536,0
d8009031,0
d7341150,0
d6001838,0
d3516201,0
d1396524,1
d997943,0
d8370154,0
d8288985,0
d12597937,0
d4323670,0
d8628296,0
d731459,0
d2156563,0
d7653757,0
d1495990,0
d7057463,0
d5953246,0
d6695414,0
d11789075,0
d8297652,0
d948454,0
d8626027,0
d7077296,0
d12130136,0
d7626927,1
d3356908,0
d12803556,0
d734127,0
d3692276,0
d12249502,0
d10499891,0
d997634,0
d4739846,0
d1381919,0
d7106524,0
d1335702,0
d8046073,0
d12246859,0
d8492523,0
d12831473,0
d805342,1
d3674818,0
d6550876,0
d7697022,0
d9789772,0
d2419405,0
d10788526,0
d8123549,0
d8592394,0
d1341422,0
d3471972,0
d4802831,0
d6634211,0
d5077732,0
d4768310,0
d3438603,0
d6180037,0
d1337201,0
d11938372,0
d2368799,0
d5860383,0
d10171539,0
d7019028,1
d3179221,0
d1045010,0
d8466674,0
d4041929,0
d1342709,0
d2044277,0
d4815603,0
d4564310,0
d7352449,0
d1331631,0
d7707960,1
d12279848,0
d6379960,0
d3599470,0
d3839063,0
d1986822,0
d7619607,0
d1774265,0
d1519608,0
d10747002,0
d8438191,0
d10824993,0
d8374900,0
d3323423,0
d2718768,0
d4945546,0
d4332611,0
d5954926,0
d4910927,0
d12852599,0
d3485199,1
d4777509,1
d3477614,0
d11775663,0
d1324357,0
d2168610,0
d11831759,0
d10230170,0
d2563475,0
d4768953,0
d12475615,1
d2188448,0
d12674803,0
d7349178,0
d7076163,0
d5243170,0
d7345323,0
d1899996,0
d12883647,0
d5506838,0
d9986892,0
d695605,0
d1593182,0
d8873985,0
d1097721,0
d1504766,0
d4292434,0
d7123992,0
d5122822,0
d4913193,0
d13004210,0
d9744017,0
d11950195,0
d817688,0
d1594958,0
d7257197,0
d1792644,0
d5003127,0
d4715026,0
d5487241,0
d1192055,0
d10487251,0
d2706330,0
d696303,0
d2481060,0
d5775323,0
d3669407,0
d9702232,0
d10033339,0
d12191998,0
d10199761,0
d3902624,0
d8835684,0
d12922934,0
d781858,0
d7124435,0
d5122296,0
d4601624,0
d698175,0
d1998474,0
d3581848,0
d1935384,0
d1347846,0
d4586338,0
d7124168,0
d5039193,0
d3357054,0
d10797936,0
d3721578,0
d6451025,0
d12219277,0
d783429,0
d4285317,0
d8609794,0
d4204247,0
d2022429,0
d2001209,1
d5487034,0
d9587764,0
d10136321,0
d1010559,0
d8069872,0
d2476001,0
d11711648,0
d10835398,0
d812543,0
d8505084,0
d12607828,0
d2692398,0
d10821586,0
d10497827,0
d2045578,0
d10459152,0
d11916478,0
d5770075,0
d12158032,0
d1791277,0
d789720,0
d777376,0
d7251971,0
d8643311,0
d12858841,0
d696235,0
d7138244,0
d806302,0
d8084514,0
d986425,0
d4295279,0
d8490376,0
d11635817,0
d5981839,0
d3906287,0
d5976985,0
d8005547,0
d5798469,0
d8732455,0
d1053095,0
d3940341,0
d4494195,0
d8416936,0
d10687740,0
d3611868,0
d9814439,0
d1207589,0
d5526523,0
d5270630,0
d8756674,0
d7908129,0
d6719444,0
d9979727,0
d1044630,0
d11702319,0
d2643418,0
d13076814,0
d10830552,0
d8363959,0
d1081872,0
d6838573,0
d9856557,0
d6957280,0
d695098,0
d5615720,0
d753353,0
d9803707,0
d5799133,0
d5959864,0
d3637214,0
d2457644,0
d11831381,0
d1508069,0
d1014823,0
d9802625,0
d4430111,0
d9790245,0
d2538042,0
d6451020,0
d7896820,0
d7827859,0
d1048525,0
d10762588,0
d12321513,0
d4714358,0
d796289,0
d1418267,0
d778356,1
d4911420,0
d1037240,0
d12132052,0
d3915286,0
d3337730,0
d9745362,0
d2308104,0
d5851655,0
d8626125,0
d7194514,0
d12658604,0
d3783948,1
d1988417,0
d2081927,0
d10472618,0
d7597138,0
d2093619,0
d1627392,0
d5243084,0
d3461698,0
d10263210,0
d982431,0
d9763307,0
d7355873,0
d11746726,0
d4858609,0
d700431,0
d4909504,0
d12391281,0
d7918113,0
d2337512,0
d718286,0
d8614562,0
d1319665,0
d2053324,0
d6731827,0
d5812795,0
d951221,0
d3165666,0
d1195259,0
d9820201,0
d3692891,0
d6690676,0
d1006897,0
d1088589,0
d1038847,0
d3222947,0
d12631460,0
d2217907,0
d10366316,0
d3174210,0
d6353458,0
d4316836,0
d3677846,0
d10628951,0
d7363858,0
d720402,0
d5124599,0
d2307403,0
d11876582,0
d1332614,0
d4767917,0
d10198118,0
d12440288,0
d4609453,0
d12859204,0
d3497164,0
d1787162,0
d10822557,0
d9819609,0
d947144,0
d6456687,0
d3512955,0
d6868888,0
d7713244,0
d10045645,0
d1039646,0
d10468731,0
d10538213,0
d2219162,0
d11923581,0
d12159363,0
d6969713,0
d6700477,0
d10096565,0
d13197465,0
d2104398,0
d8776837,0
d2391535,0
d9846497,0
d2243745,0
d4241799,0
d3493684,0
d3953456,0
d3398803,0
d790501,0
d10532124,0
d12999419,0
d968850,0
d10188380,0
d1954153,0
d2055697,0
d7952242,0
d8616658,0
d2572701,0
d1025407,0
d4148445,0
d3605171,0
d10085331,0
d1539405,0
d2248814,0
d3404607,0
d5122874,0
d4681804,0
d1152271,0
d2589472,0
d12149010,0
d7890919,0
d2397388,0
d5490307,0
d6726818,0
d8731096,0
d7917235,0
d2459254,0
d11842510,0
d877377,0
d12949907,1
d7369405,0
d3962325,0
d7304317,0
d4548015,0
d8059153,0
d9583661,0
d1034616,0
d13417628,0
d12063958,0
d12545651,0
d5587738,0
d2327555,0
d7213476,0
d4717560,0
d1740002,0
d1826554,0
d10092863,0
d6886284,0
d2426976,0
d11912201,0
d2502890,0
d1957789,0
d7124016,0
d3404853,0
d5796202,0
d11881046,0
d5956647,0
d3693165,0
d2141891,0
d4947002,0
d4782650,0
d8599284,0
d2369680,0
d5532299,0
d12138537,0
d803916,0
d7322058,0
d5936233,0
d1800806,0
d1486765,0
d13085903,0
d8016659,0
d4754701,0
d6435085,0
d1945825,0
d3222044,0
d5965954,0
d12416363,0
d2304368,0
d12479650,1
d12151596,0
d719217,0
d7162271,0
d12123930,0
d5862177,0
d1989890,0
d10214438,0
d3936485,0
d7212107,0
d2016637,0
d8338686,0
d8339621,0
d3208157,0
d12404501,0
d10305514,0
d5607663,0
d12322349,0
d11980779,0
d7204683,0
d4283548,0
d5285745,0
d6651217,0
d10805608,0
d733287,0
d4752166,0
d4697676,0
d2290510,0
d9767219,0
d7083692,0
d7283458,0
d4232713,0
d8147277,0
d2690704,0
d11778995,0
d1866384,1
d2535829,1
d7342193,0
d5577909,0
d6977358,0
d1127301,0
d10048598,0
d8279596,0
d8487170,0
d11751474,0
d8686832,0
d1341789,0
d8355884,0
d4767527,0
d12453574,0
d12571169,0
d4268227,0
d12950858,0
d7726817,0
d2350150,0
d3462594,0
d12994922,0
d5523377,0
d8319843,0
d5790311,0
d3974453,0
d2693571,0
d8449127,0
d11660314,0
d10137349,0
d12001561,0
d10519837,0
d12557430,0
d7243478,0
d6124993,0
d6427415,0
d6567334,0
d3607564,0
d7591659,0
d2431470,1
d2614859,0
d991453,0
d5820511,0
d2508012,0
d1478085,1
d11543926,0
d4308003,0
d12384191,0
d1045585,0
d5074430,0
d6713429,0
d751627,0
d12669307,0
d5964538,0
d13051191,0
d3728245,0
d12732323,0
d1034641,0
d4091047,0
d857984,0
d12732168,0
d7714817,0
d2642015,0
d1202472,0
d6225143,0
d12692843,0
d4745174,0
d8673906,0
d3934906,0
d10182283,0
d10786819,0
d8838124,0
d10350158,0
d8782212,0
d797618,0
d11925478,1
d7792253,0
d1206614,0
d4767679,0
d10498527,0
